time,H,R,E,F,A
2019/5/20 13:44,0.0,0.0,1.0,0.0,1.922
2019/5/20 13:47,0.0,0.0,1.0,0.0,0.915
2019/5/20 13:48,0.0,0.0,1.0,0.0,0.8340000000000001
2019/5/20 13:51,0.0,0.0,1.0,0.0,0.922
2019/5/20 13:55,0.0,0.0,1.0,0.0,0.8859999999999999
2019/5/20 13:56,0.0,0.0,1.0,0.0,0.87
2019/5/20 13:58,0.0,0.0,1.0,0.0,0.8190000000000001
2019/5/20 13:59,0.0,0.0,1.0,0.0,0.802
2019/5/20 14:01,0.0,0.0,0.0,1.0,1.0090000000000001
2019/5/20 14:02,0.0,0.0,0.0,1.0,0.856
2019/5/20 14:04,0.0,0.0,0.0,1.0,0.953
2019/5/20 14:05,0.0,0.0,0.0,1.0,0.838
2019/5/20 14:07,0.0,0.0,0.0,1.0,0.866
2019/5/20 14:08,0.0,0.0,0.0,1.0,0.812
2019/5/20 14:11,0.0,0.0,0.0,1.0,0.9259999999999999
2019/5/20 14:14,0.0,0.0,1.0,0.0,0.8690000000000001
2019/5/20 14:23,0.0,0.0,0.0,1.0,0.868
2019/5/20 14:24,0.0,0.0,0.0,1.0,1.172
2019/5/20 14:25,0.0,0.0,0.0,1.0,1.1320000000000001
2019/5/20 14:26,0.0,0.0,0.0,1.0,0.987
2019/5/20 14:27,0.0,0.0,0.0,1.0,1.053
2019/5/20 14:33,0.0,0.0,0.0,1.0,0.8140000000000001
2019/5/20 14:35,0.0,0.0,0.0,1.0,0.809
2019/5/20 14:37,0.0,0.0,0.0,1.0,0.89
2019/5/20 14:42,0.0,0.0,0.0,1.0,0.8909999999999999
2019/5/20 14:50,0.0,0.0,0.0,1.0,2.046
2019/5/20 14:51,0.0,0.0,0.0,1.0,1.379
2019/5/20 14:53,0.0,0.0,0.0,1.0,1.011
2019/5/20 14:54,0.0,0.0,0.0,1.0,0.946
2019/5/20 14:55,0.0,0.0,0.0,1.0,0.965
2019/5/20 14:57,0.0,0.0,0.0,1.0,0.8640000000000001
2019/5/21 9:37,0.0,0.0,0.0,1.0,0.895
2019/5/21 9:44,0.0,0.0,0.0,1.0,0.9640000000000001
2019/5/21 9:45,0.0,0.0,0.0,1.0,0.9009999999999999
2019/5/21 9:47,0.0,0.0,0.0,1.0,0.892
2019/5/21 9:48,0.0,0.0,0.0,1.0,0.865
2019/5/21 9:50,0.0,0.0,0.0,1.0,0.875
2019/5/21 10:01,0.0,0.0,0.0,1.0,1.436
2019/5/21 10:02,0.0,0.0,0.0,1.0,1.031
2019/5/21 10:06,0.0,0.0,1.0,0.0,0.9209999999999999
2019/5/21 10:09,0.0,0.0,1.0,0.0,0.8009999999999999
2019/5/21 10:13,0.0,0.0,1.0,0.0,0.93
2019/5/21 10:14,0.0,0.0,1.0,0.0,0.998
2019/5/21 10:15,0.0,0.0,1.0,0.0,1.082
2019/5/21 10:24,0.0,0.0,1.0,0.0,1.75
2019/5/21 10:25,0.0,0.0,1.0,0.0,1.3319999999999999
2019/5/21 10:26,0.0,0.0,1.0,0.0,0.9279999999999999
2019/5/21 10:27,0.0,0.0,1.0,0.0,1.065
2019/5/21 10:29,0.0,0.0,0.0,1.0,0.897
2019/5/21 10:30,0.0,0.0,0.0,1.0,0.925
2019/5/21 10:31,0.0,0.0,0.0,1.0,0.8909999999999999
2019/5/21 10:32,0.0,0.0,0.0,1.0,0.9209999999999999
2019/5/21 10:33,0.0,0.0,0.0,1.0,0.871
2019/5/21 10:34,0.0,0.0,0.0,1.0,0.927
2019/5/21 10:35,0.0,0.0,0.0,1.0,0.885
2019/5/21 10:36,0.0,0.0,0.0,1.0,1.2009999999999998
2019/5/21 10:38,0.0,0.0,1.0,0.0,0.809
2019/5/21 10:41,0.0,0.0,0.0,1.0,0.9570000000000001
2019/5/21 10:43,0.0,0.0,0.0,1.0,0.8059999999999999
2019/5/21 10:46,0.0,0.0,0.0,1.0,0.8220000000000001
2019/5/21 10:48,0.0,0.0,0.0,1.0,0.89
2019/5/21 10:49,0.0,0.0,0.0,1.0,0.887
2019/5/21 10:52,0.0,0.0,1.0,0.0,2.595
2019/5/21 10:54,0.0,0.0,1.0,0.0,1.138
2019/5/21 10:55,0.0,0.0,1.0,0.0,1.545
2019/5/21 10:57,0.0,0.0,0.0,1.0,0.868
2019/5/21 10:59,0.0,0.0,0.0,1.0,0.943
2019/5/21 11:00,0.0,0.0,0.0,1.0,1.002
2019/5/21 11:01,0.0,0.0,0.0,1.0,0.8740000000000001
2019/5/21 11:02,0.0,0.0,0.0,1.0,0.895
2019/5/21 11:03,0.0,0.0,0.0,1.0,0.9390000000000001
2019/5/21 11:04,0.0,0.0,0.0,1.0,1.1079999999999999
2019/5/21 11:05,0.0,0.0,0.0,1.0,0.9520000000000001
2019/5/21 11:06,0.0,0.0,0.0,1.0,0.866
2019/5/21 11:07,0.0,0.0,0.0,1.0,1.156
2019/5/21 11:08,0.0,0.0,0.0,1.0,1.337
2019/5/21 11:09,1.0,1.0,0.0,1.0,1.278
2019/5/21 11:15,0.0,0.0,1.0,0.0,0.978
2019/5/21 11:16,0.0,0.0,1.0,0.0,0.882
2019/5/21 11:19,0.0,0.0,1.0,0.0,1.345
2019/5/21 11:20,9.0,9.0,1.0,0.0,0.973
2019/5/21 11:21,0.0,0.0,1.0,0.0,0.8190000000000001
2019/5/21 11:22,0.0,0.0,1.0,0.0,1.023
2019/5/21 11:23,0.0,0.0,1.0,0.0,1.103
2019/5/21 11:24,0.0,0.0,1.0,0.0,0.885
2019/5/21 13:07,0.0,0.0,1.0,0.0,0.988
2019/5/21 13:08,0.0,0.0,1.0,0.0,0.9259999999999999
2019/5/21 13:16,0.0,0.0,1.0,0.0,0.983
2019/5/21 13:17,0.0,0.0,1.0,0.0,1.024
2019/5/21 13:18,0.0,0.0,1.0,0.0,0.919
2019/5/21 13:19,0.0,0.0,1.0,0.0,0.821
2019/5/21 13:20,0.0,0.0,1.0,0.0,0.836
2019/5/21 13:21,0.0,0.0,1.0,0.0,0.9179999999999999
2019/5/21 13:22,0.0,0.0,1.0,0.0,0.836
2019/5/21 13:25,0.0,0.0,0.0,1.0,0.927
2019/5/21 13:33,0.0,0.0,0.0,1.0,0.9890000000000001
2019/5/21 13:34,0.0,0.0,0.0,1.0,0.927
2019/5/21 13:35,0.0,0.0,0.0,1.0,0.805
2019/5/21 13:39,0.0,0.0,1.0,0.0,0.835
2019/5/21 13:40,0.0,0.0,1.0,0.0,0.8190000000000001
2019/5/21 13:41,0.0,0.0,1.0,0.0,0.8290000000000001
2019/5/21 13:44,0.0,0.0,1.0,0.0,0.9590000000000001
2019/5/21 13:45,0.0,0.0,1.0,0.0,0.9590000000000001
2019/5/21 13:50,0.0,0.0,0.0,1.0,1.318
2019/5/21 13:51,0.0,0.0,0.0,1.0,1.179
2019/5/21 13:52,0.0,0.0,0.0,1.0,1.015
2019/5/21 13:57,0.0,0.0,0.0,1.0,0.883
2019/5/21 13:58,0.0,0.0,0.0,1.0,0.852
2019/5/21 14:00,0.0,0.0,0.0,1.0,0.862
2019/5/21 14:05,0.0,0.0,1.0,0.0,1.5859999999999999
2019/5/21 14:06,0.0,0.0,1.0,0.0,1.034
2019/5/21 14:08,0.0,0.0,1.0,0.0,0.96
2019/5/21 14:09,0.0,0.0,1.0,0.0,0.996
2019/5/21 14:10,0.0,0.0,1.0,0.0,0.929
2019/5/21 14:12,0.0,0.0,1.0,0.0,1.041
2019/5/21 14:13,0.0,0.0,1.0,0.0,0.93
2019/5/21 14:14,0.0,0.0,1.0,0.0,1.088
2019/5/21 14:15,0.0,0.0,1.0,0.0,0.9620000000000001
2019/5/21 14:16,0.0,0.0,1.0,0.0,1.185
2019/5/21 14:20,0.0,0.0,0.0,1.0,1.176
2019/5/21 14:21,0.0,0.0,0.0,1.0,1.024
2019/5/21 14:22,0.0,0.0,0.0,1.0,1.286
2019/5/21 14:31,0.0,0.0,0.0,1.0,0.894
2019/5/21 14:38,0.0,0.0,1.0,0.0,1.3940000000000001
2019/5/21 14:39,0.0,0.0,1.0,0.0,0.9570000000000001
2019/5/21 14:44,0.0,0.0,0.0,1.0,2.08
2019/5/21 14:45,0.0,0.0,0.0,1.0,0.972
2019/5/21 14:50,0.0,0.0,1.0,0.0,3.4789999999999996
2019/5/22 9:37,0.0,0.0,1.0,0.0,0.809
2019/5/22 9:38,0.0,0.0,1.0,0.0,1.032
2019/5/22 9:39,0.0,0.0,1.0,0.0,2.008
2019/5/22 9:40,0.0,0.0,1.0,0.0,1.072
2019/5/22 9:41,0.0,0.0,1.0,0.0,0.941
2019/5/22 9:52,0.0,0.0,0.0,1.0,2.504
2019/5/22 9:54,0.0,0.0,0.0,1.0,1.185
2019/5/22 9:55,0.0,0.0,0.0,1.0,0.9129999999999999
2019/5/22 9:56,0.0,0.0,0.0,1.0,0.8220000000000001
2019/5/22 9:59,0.0,0.0,0.0,1.0,0.893
2019/5/22 10:03,0.0,0.0,0.0,1.0,0.846
2019/5/22 10:07,0.0,0.0,0.0,1.0,1.078
2019/5/22 10:09,0.0,0.0,1.0,0.0,1.5430000000000001
2019/5/22 10:10,0.0,0.0,1.0,0.0,1.126
2019/5/22 10:13,0.0,0.0,0.0,1.0,0.84
2019/5/22 10:14,0.0,0.0,0.0,1.0,0.935
2019/5/22 10:15,0.0,0.0,0.0,1.0,0.934
2019/5/22 10:16,0.0,0.0,0.0,1.0,0.986
2019/5/22 10:17,0.0,0.0,0.0,1.0,0.863
2019/5/22 10:25,0.0,0.0,1.0,0.0,0.8690000000000001
2019/5/22 10:26,0.0,0.0,1.0,0.0,0.934
2019/5/22 10:27,0.0,0.0,1.0,0.0,0.84
2019/5/22 10:28,0.0,0.0,1.0,0.0,0.81
2019/5/22 10:39,0.0,0.0,1.0,0.0,0.85
2019/5/22 10:40,0.0,0.0,1.0,0.0,0.865
2019/5/22 10:44,0.0,0.0,1.0,0.0,1.38
2019/5/22 10:59,0.0,0.0,0.0,1.0,1.329
2019/5/22 11:00,0.0,0.0,0.0,1.0,1.173
2019/5/22 11:01,0.0,0.0,0.0,1.0,0.992
2019/5/22 11:02,0.0,0.0,0.0,1.0,1.037
2019/5/22 11:04,0.0,0.0,0.0,1.0,0.868
2019/5/22 11:05,0.0,0.0,1.0,0.0,1.4769999999999999
2019/5/22 11:09,0.0,0.0,0.0,1.0,1.413
2019/5/22 11:12,0.0,0.0,0.0,1.0,0.872
2019/5/22 11:19,0.0,0.0,1.0,0.0,0.826
2019/5/22 11:25,0.0,0.0,0.0,1.0,1.0170000000000001
2019/5/22 11:27,0.0,0.0,0.0,1.0,0.8440000000000001
2019/5/22 13:03,0.0,0.0,1.0,0.0,1.089
2019/5/22 13:05,0.0,0.0,1.0,0.0,0.96
2019/5/22 13:07,0.0,0.0,1.0,0.0,0.943
2019/5/22 13:08,0.0,0.0,1.0,0.0,0.835
2019/5/22 13:25,0.0,0.0,1.0,0.0,1.119
2019/5/22 13:33,0.0,0.0,1.0,0.0,0.973
2019/5/22 13:40,0.0,0.0,0.0,1.0,0.929
2019/5/22 13:41,0.0,0.0,1.0,0.0,1.429
2019/5/22 13:45,0.0,0.0,1.0,0.0,0.897
2019/5/22 13:46,0.0,0.0,1.0,0.0,0.825
2019/5/22 13:48,0.0,0.0,0.0,1.0,0.835
2019/5/22 13:54,0.0,0.0,1.0,0.0,0.995
2019/5/22 13:59,0.0,0.0,0.0,1.0,1.062
2019/5/22 14:00,0.0,0.0,0.0,1.0,0.94
2019/5/22 14:02,0.0,0.0,0.0,1.0,0.8340000000000001
2019/5/22 14:06,0.0,0.0,1.0,0.0,1.225
2019/5/22 14:09,0.0,0.0,1.0,0.0,0.816
2019/5/22 14:13,0.0,0.0,1.0,0.0,0.843
2019/5/22 14:16,0.0,0.0,1.0,0.0,1.208
2019/5/22 14:18,0.0,0.0,1.0,0.0,0.9279999999999999
2019/5/22 14:22,0.0,0.0,0.0,1.0,0.8190000000000001
2019/5/22 14:25,0.0,0.0,0.0,1.0,1.138
2019/5/22 14:34,0.0,0.0,0.0,1.0,2.314
2019/5/22 14:35,0.0,0.0,0.0,1.0,0.84
2019/5/22 14:36,0.0,0.0,0.0,1.0,0.8690000000000001
2019/5/22 14:37,0.0,0.0,0.0,1.0,0.845
2019/5/22 14:56,0.0,0.0,0.0,1.0,0.812
2019/5/23 9:31,0.0,0.0,1.0,0.0,1.1179999999999999
2019/5/23 9:32,0.0,0.0,1.0,0.0,1.0390000000000001
2019/5/23 9:33,0.0,0.0,1.0,0.0,0.915
2019/5/23 9:34,0.0,0.0,1.0,0.0,0.922
2019/5/23 9:35,0.0,0.0,1.0,0.0,0.9229999999999999
2019/5/23 9:36,0.0,0.0,1.0,0.0,0.9329999999999999
2019/5/23 9:38,0.0,0.0,1.0,0.0,0.89
2019/5/23 9:39,0.0,0.0,1.0,0.0,0.843
2019/5/23 9:54,0.0,0.0,1.0,0.0,2.563
2019/5/23 9:55,0.0,0.0,1.0,0.0,1.163
2019/5/23 10:01,0.0,0.0,1.0,0.0,0.812
2019/5/23 10:07,0.0,0.0,0.0,1.0,1.217
2019/5/23 10:10,0.0,0.0,0.0,1.0,0.865
2019/5/23 10:13,0.0,0.0,0.0,1.0,0.9
2019/5/23 10:14,0.0,0.0,0.0,1.0,0.8029999999999999
2019/5/23 10:17,0.0,0.0,0.0,1.0,0.92
2019/5/23 10:18,0.0,0.0,0.0,1.0,1.067
2019/5/23 10:25,0.0,0.0,0.0,1.0,1.9269999999999998
2019/5/23 10:27,0.0,0.0,0.0,1.0,0.966
2019/5/23 10:28,0.0,0.0,0.0,1.0,0.8140000000000001
2019/5/23 10:29,0.0,0.0,0.0,1.0,0.924
2019/5/23 10:31,0.0,0.0,1.0,0.0,1.61
2019/5/23 10:34,0.0,0.0,0.0,1.0,1.435
2019/5/23 10:35,0.0,0.0,0.0,1.0,0.929
2019/5/23 10:36,0.0,0.0,0.0,1.0,0.8220000000000001
2019/5/23 10:37,0.0,0.0,0.0,1.0,0.995
2019/5/23 10:38,0.0,0.0,0.0,1.0,0.9420000000000001
2019/5/23 10:39,0.0,0.0,0.0,1.0,0.853
2019/5/23 10:45,0.0,0.0,1.0,0.0,1.1640000000000001
2019/5/23 10:47,0.0,0.0,0.0,1.0,1.122
2019/5/23 10:48,0.0,0.0,0.0,1.0,1.213
2019/5/23 10:49,0.0,0.0,0.0,1.0,1.133
2019/5/23 10:50,0.0,0.0,0.0,1.0,1.188
2019/5/23 10:51,0.0,0.0,0.0,1.0,1.18
2019/5/23 10:52,0.0,0.0,0.0,1.0,1.062
2019/5/23 10:53,0.0,0.0,0.0,1.0,1.006
2019/5/23 10:54,0.0,0.0,0.0,1.0,1.068
2019/5/23 10:55,1.0,1.0,0.0,1.0,1.2409999999999999
2019/5/23 10:56,0.0,0.0,0.0,1.0,1.161
2019/5/23 10:58,0.0,0.0,1.0,0.0,0.975
2019/5/23 10:59,0.0,0.0,1.0,0.0,0.985
2019/5/23 11:00,0.0,0.0,1.0,0.0,0.9940000000000001
2019/5/23 11:01,0.0,0.0,1.0,0.0,0.961
2019/5/23 11:02,0.0,0.0,1.0,0.0,0.8759999999999999
2019/5/23 11:04,9.0,9.0,1.0,0.0,0.976
2019/5/23 11:05,0.0,0.0,1.0,0.0,0.9
2019/5/23 11:06,0.0,0.0,1.0,0.0,1.035
2019/5/23 11:07,0.0,0.0,1.0,0.0,1.412
2019/5/23 11:08,0.0,0.0,1.0,0.0,1.113
2019/5/23 11:09,0.0,0.0,1.0,0.0,1.074
2019/5/23 11:10,0.0,0.0,1.0,0.0,0.805
2019/5/23 11:11,0.0,0.0,1.0,0.0,0.8759999999999999
2019/5/23 13:06,0.0,0.0,1.0,0.0,0.8640000000000001
2019/5/23 13:07,0.0,0.0,0.0,1.0,1.7380000000000002
2019/5/23 13:08,0.0,0.0,0.0,1.0,1.19
2019/5/23 13:09,0.0,0.0,0.0,1.0,1.052
2019/5/23 13:10,0.0,0.0,0.0,1.0,1.1059999999999999
2019/5/23 13:11,0.0,0.0,0.0,1.0,1.097
2019/5/23 13:12,0.0,0.0,0.0,1.0,0.863
2019/5/23 13:13,0.0,0.0,1.0,0.0,1.635
2019/5/23 13:14,0.0,0.0,1.0,0.0,1.235
2019/5/23 13:23,0.0,0.0,1.0,0.0,0.865
2019/5/23 13:31,0.0,0.0,0.0,1.0,1.4069999999999998
2019/5/23 13:33,0.0,0.0,0.0,1.0,1.9669999999999999
2019/5/23 13:34,0.0,0.0,0.0,1.0,1.4140000000000001
2019/5/23 13:35,1.0,1.0,0.0,1.0,1.348
2019/5/23 13:36,0.0,0.0,0.0,1.0,1.1059999999999999
2019/5/23 13:37,0.0,0.0,0.0,1.0,1.084
2019/5/23 13:41,0.0,0.0,1.0,0.0,0.895
2019/5/23 13:48,9.0,9.0,1.0,0.0,0.9390000000000001
2019/5/23 14:20,0.0,0.0,0.0,1.0,1.048
2019/5/23 14:21,0.0,0.0,0.0,1.0,0.871
2019/5/23 14:22,0.0,0.0,0.0,1.0,0.8220000000000001
2019/5/23 14:27,0.0,0.0,1.0,0.0,1.136
2019/5/23 14:28,0.0,0.0,1.0,0.0,0.9079999999999999
2019/5/23 14:31,0.0,0.0,1.0,0.0,0.8170000000000001
2019/5/23 14:42,0.0,0.0,1.0,0.0,1.081
2019/5/23 14:44,0.0,0.0,1.0,0.0,0.8029999999999999
2019/5/23 14:54,0.0,0.0,0.0,1.0,0.9179999999999999
2019/5/23 14:56,0.0,0.0,0.0,1.0,0.8809999999999999
2019/5/23 14:57,0.0,0.0,0.0,1.0,0.848
2019/5/23 14:59,0.0,0.0,0.0,1.0,0.919
2019/5/24 9:38,0.0,0.0,0.0,1.0,1.01
2019/5/24 9:39,0.0,0.0,0.0,1.0,0.825
2019/5/24 9:40,0.0,0.0,0.0,1.0,0.856
2019/5/24 9:41,0.0,0.0,0.0,1.0,0.809
2019/5/24 9:42,0.0,0.0,0.0,1.0,1.083
2019/5/24 9:43,1.0,1.0,0.0,1.0,3.0239999999999996
2019/5/24 9:44,0.0,0.0,0.0,1.0,1.0
2019/5/24 9:51,9.0,9.0,1.0,0.0,0.81
2019/5/24 9:55,0.0,0.0,0.0,1.0,0.941
2019/5/24 10:01,0.0,0.0,1.0,0.0,2.759
2019/5/24 10:13,0.0,0.0,1.0,0.0,0.81
2019/5/24 10:25,0.0,0.0,1.0,0.0,1.07
2019/5/24 10:26,0.0,0.0,1.0,0.0,1.0
2019/5/24 10:33,0.0,0.0,1.0,0.0,1.235
2019/5/24 10:34,0.0,0.0,1.0,0.0,0.978
2019/5/24 10:42,0.0,0.0,0.0,1.0,1.311
2019/5/24 10:43,0.0,0.0,0.0,1.0,0.887
2019/5/24 10:44,0.0,0.0,0.0,1.0,0.9209999999999999
2019/5/24 10:45,0.0,0.0,0.0,1.0,1.002
2019/5/24 10:49,0.0,0.0,1.0,0.0,1.4140000000000001
2019/5/24 10:50,0.0,0.0,1.0,0.0,1.732
2019/5/24 10:55,0.0,0.0,0.0,1.0,1.117
2019/5/24 10:56,0.0,0.0,0.0,1.0,1.031
2019/5/24 10:57,0.0,0.0,0.0,1.0,0.903
2019/5/24 10:58,0.0,0.0,0.0,1.0,0.9359999999999999
2019/5/24 10:59,0.0,0.0,0.0,1.0,0.922
2019/5/24 11:00,0.0,0.0,0.0,1.0,0.977
2019/5/24 11:01,0.0,0.0,0.0,1.0,0.904
2019/5/24 11:02,0.0,0.0,0.0,1.0,0.955
2019/5/24 11:03,1.0,1.0,0.0,1.0,1.255
2019/5/24 11:06,0.0,0.0,1.0,0.0,0.877
2019/5/24 11:07,0.0,0.0,1.0,0.0,0.8009999999999999
2019/5/24 11:08,0.0,0.0,1.0,0.0,0.882
2019/5/24 11:09,0.0,0.0,1.0,0.0,0.94
2019/5/24 11:10,0.0,0.0,1.0,0.0,0.941
2019/5/24 11:11,0.0,0.0,1.0,0.0,0.912
2019/5/24 11:12,0.0,0.0,1.0,0.0,1.0090000000000001
2019/5/24 11:16,0.0,0.0,1.0,0.0,0.986
2019/5/24 11:26,0.0,0.0,1.0,0.0,0.904
2019/5/24 13:02,0.0,0.0,1.0,0.0,0.9470000000000001
2019/5/24 13:03,0.0,0.0,1.0,0.0,0.9590000000000001
2019/5/24 13:04,0.0,0.0,1.0,0.0,0.847
2019/5/24 13:05,9.0,9.0,1.0,0.0,1.271
2019/5/24 13:07,0.0,0.0,1.0,0.0,0.8420000000000001
2019/5/24 13:10,0.0,0.0,1.0,0.0,0.977
2019/5/24 13:16,0.0,0.0,0.0,1.0,1.235
2019/5/24 13:24,0.0,0.0,0.0,1.0,1.464
2019/5/24 13:26,0.0,0.0,0.0,1.0,0.838
2019/5/24 13:27,0.0,0.0,0.0,1.0,0.8809999999999999
2019/5/24 13:44,0.0,0.0,1.0,0.0,1.339
2019/5/24 13:49,0.0,0.0,1.0,0.0,0.855
2019/5/24 13:53,0.0,0.0,0.0,1.0,1.011
2019/5/24 13:54,0.0,0.0,0.0,1.0,0.927
2019/5/24 13:55,0.0,0.0,0.0,1.0,0.879
2019/5/24 14:00,0.0,0.0,1.0,0.0,0.955
2019/5/24 14:02,0.0,0.0,0.0,1.0,2.2
2019/5/24 14:03,0.0,0.0,0.0,1.0,1.2209999999999999
2019/5/24 14:04,0.0,0.0,0.0,1.0,1.2830000000000001
2019/5/24 14:07,0.0,0.0,1.0,0.0,0.863
2019/5/24 14:08,0.0,0.0,1.0,0.0,0.951
2019/5/24 14:09,0.0,0.0,1.0,0.0,0.8640000000000001
2019/5/24 14:10,0.0,0.0,1.0,0.0,0.8220000000000001
2019/5/24 14:16,0.0,0.0,1.0,0.0,0.812
2019/5/24 14:20,0.0,0.0,0.0,1.0,1.083
2019/5/24 14:22,0.0,0.0,0.0,1.0,0.898
2019/5/24 14:23,0.0,0.0,0.0,1.0,1.015
2019/5/24 14:24,0.0,0.0,0.0,1.0,0.826
2019/5/24 14:25,0.0,0.0,0.0,1.0,1.0170000000000001
2019/5/24 14:26,0.0,0.0,0.0,1.0,1.016
2019/5/24 14:27,0.0,0.0,0.0,1.0,0.92
2019/5/24 14:28,0.0,0.0,0.0,1.0,0.85
2019/5/24 14:29,0.0,0.0,0.0,1.0,0.804
2019/5/24 14:30,0.0,0.0,0.0,1.0,0.95
2019/5/24 14:33,0.0,0.0,1.0,0.0,1.013
2019/5/24 14:35,0.0,0.0,1.0,0.0,0.971
2019/5/24 14:36,0.0,0.0,1.0,0.0,1.072
2019/5/24 14:37,0.0,0.0,1.0,0.0,0.9440000000000001
2019/5/24 14:40,0.0,0.0,1.0,0.0,1.882
2019/5/24 14:42,0.0,0.0,1.0,0.0,0.8759999999999999
2019/5/24 14:47,0.0,0.0,1.0,0.0,1.022
2019/5/24 14:49,0.0,0.0,1.0,0.0,1.035
2019/5/24 14:50,0.0,0.0,1.0,0.0,0.9390000000000001
2019/5/24 14:51,0.0,0.0,1.0,0.0,1.062
2019/5/24 14:52,0.0,0.0,1.0,0.0,1.067
